,movie_id,gross
16527,3775009,"$209,591,935 (USA) (13 May 2012)"
16528,3775009,"$209,034,865 (USA) (6 May 2012)"
16529,3775009,"$208,435,750 (USA) (29 April 2012)"
16530,3775009,"$207,152,865 (USA) (22 April 2012)"
16531,3775009,"$204,513,915 (USA) (15 April 2012)"
16532,3775009,"$198,204,375 (USA) (8 April 2012)"
16533,3775009,"$177,412,055 (USA) (25 March 2012)"
16534,3775009,"$158,387,775 (USA) (18 March 2012)"
16535,3775009,"$121,724,850 (USA) (11 March 2012)"
16536,3775009,"$70,217,070 (USA) (4 March 2012)"
16537,3775009,"$214,030,500 (USA)"
16538,3775088,"$1,163,508 (USA) (12 May 2013)"
16539,3775088,"$1,143,541 (USA) (5 May 2013)"
16540,3775088,"$1,033,000 (USA) (28 April 2013)"
16541,3775088,"$642,000 (USA) (21 April 2013)"
16542,3775408,"$549,632 (USA) (12 May 2013)"
16543,3775408,"$515,516 (USA) (28 April 2013)"
16544,3775408,"$370,289 (USA) (7 April 2013)"
16545,3775408,"$363,837 (USA) (31 March 2013)"
16546,3775408,"$347,694 (USA) (24 March 2013)"
16547,3775408,"$311,885 (USA) (17 March 2013)"
16548,3775408,"$235,651 (USA) (10 March 2013)"
16549,3775408,"$143,532 (USA) (3 March 2013)"
16550,3775930,"$303,586 (USA) (22 June 2014)"
16551,3776118,"$14,925 (USA) (25 September 2016)"
16552,3776303,"$60,457,138 (USA) (19 July 2012)"
16553,3776303,"$60,443,237 (USA) (15 July 2012)"
16554,3776303,"$60,395,522 (USA) (8 July 2012)"
16555,3776303,"$60,303,983 (USA) (1 July 2012)"
16556,3776303,"$60,154,238 (USA) (24 June 2012)"
16557,3776303,"$59,890,574 (USA) (17 June 2012)"
16558,3776303,"$59,477,812 (USA) (10 June 2012)"
16559,3776303,"$58,969,111 (USA) (3 June 2012)"
16560,3776303,"$58,417,112 (USA) (27 May 2012)"
16561,3776303,"$56,934,628 (USA) (20 May 2012)"
16562,3776303,"$53,788,233 (USA) (13 May 2012)"
16563,3776303,"$47,775,060 (USA) (6 May 2012)"
16564,3776303,"$39,409,719 (USA) (29 April 2012)"
16565,3776303,"$22,518,358 (USA) (22 April 2012)"
16566,3776303,"$60,457,138 (USA)"
16567,3776961,"$100,910 (USA) (2 September 2012)"
16568,3776961,"$94,610 (USA) (19 August 2012)"
16569,3776961,"$90,228 (USA) (12 August 2012)"
16570,3776961,"$78,393 (USA) (5 August 2012)"
16571,3776961,"$65,636 (USA) (29 July 2012)"
16572,3776961,"$46,488 (USA) (22 July 2012)"
16573,3776961,"$24,924 (USA) (15 July 2012)"
16574,3776961,"$10,367 (USA) (8 July 2012)"
16575,3777296,"$34,703,397 (USA) (25 September 2016)"
16576,3779003,"$45,372,659 (USA) (11 October 2015)"
16577,3779003,"$45,256,316 (USA) (4 October 2015)"
16578,3779003,"$45,049,134 (USA) (27 September 2015)"
16579,3779003,"$44,531,628 (USA) (20 September 2015)"
16580,3779003,"$43,101,801 (USA) (13 September 2015)"
16581,3779003,"$39,374,148 (USA) (6 September 2015)"
16582,3779003,"$34,142,762 (USA) (30 August 2015)"
16583,3779003,"$26,534,214 (USA) (23 August 2015)"
16584,3779003,"$13,535,000 (USA) (16 August 2015)"
16585,3779003,"$45,445,109 (USA)"
16586,3779059,"$289,575 (USA) (13 December 2015)"
16587,3779059,"$285,329 (USA) (6 December 2015)"
16588,3779059,"$279,306 (USA) (29 November 2015)"
16589,3779059,"$261,836 (USA) (22 November 2015)"
16590,3779059,"$207,071 (USA) (15 November 2015)"
16591,3779059,"$109,043 (USA) (8 November 2015)"
16592,3779243,"$183,342 (USA) (26 February 2012)"
16593,3779243,"$181,276 (USA) (22 January 2012)"
16594,3779243,"$173,577 (USA) (15 January 2012)"
16595,3779243,"$172,311 (USA) (8 January 2012)"
16596,3779243,"$166,277 (USA) (18 December 2011)"
16597,3779243,"$158,722 (USA) (11 December 2011)"
16598,3779243,"$148,584 (USA) (4 December 2011)"
16599,3779243,"$137,995 (USA) (20 November 2011)"
16600,3779243,"$129,475 (USA) (13 November 2011)"
16601,3779243,"$119,982 (USA) (6 November 2011)"
16602,3779243,"$102,558 (USA) (30 October 2011)"
16603,3779243,"$84,373 (USA) (23 October 2011)"
16604,3779243,"$67,705 (USA) (16 October 2011)"
16605,3779243,"$34,807 (USA) (2 October 2011)"
16606,3779243,"$15,411 (USA) (25 September 2011)"
16607,3779531,"$3,819,731 (USA) (17 July 2016)"
16608,3779531,"$3,767,877 (USA) (10 July 2016)"
16609,3779531,"$3,549,835 (USA) (26 June 2016)"
16610,3779531,"$3,397,702 (USA) (19 June 2016)"
16611,3779531,"$3,188,871 (USA) (12 June 2016)"
16612,3779531,"$2,932,277 (USA) (5 June 2016)"
16613,3779531,"$1,627,021 (USA) (22 May 2016)"
16614,3779531,"$917,051 (USA) (15 May 2016)"
16615,3779531,"$328,368 (USA) (8 May 2016)"
16616,3779531,"$80,325 (USA) (1 May 2016)"
16617,3779832,"$15,634,090 (USA) (5 June 2013)"
16618,3779832,"$15,608,545 (USA) (16 December 2012)"
16619,3779832,"$15,522,060 (USA) (9 December 2012)"
16620,3779832,"$15,386,520 (USA) (2 December 2012)"
16621,3779832,"$15,201,910 (USA) (23 November 2012)"
16622,3779832,"$14,681,880 (USA) (18 November 2012)"
16623,3779832,"$12,821,030 (USA) (11 November 2012)"
16624,3779832,"$7,910,980 (USA) (4 November 2012)"
16625,3780164,"$13,433 (USA) (5 April 2012)"
16626,3780540,"$228,430,993 (USA) (13 March 2016)"
16627,3780540,"$228,416,202 (USA) (6 March 2016)"
16628,3780540,"$228,380,115 (USA) (28 February 2016)"
16629,3780540,"$228,334,654 (USA) (21 February 2016)"
16630,3780540,"$228,120,056 (USA) (7 February 2016)"
16631,3780540,"$227,938,641 (USA) (31 January 2016)"
16632,3780540,"$227,616,581 (USA) (24 January 2016)"
16633,3780540,"$226,800,040 (USA) (16 January 2016)"
16634,3780540,"$226,486,935 (USA) (10 January 2016)"
16635,3780540,"$225,910,757 (USA) (3 January 2016)"
16636,3780540,"$224,853,519 (USA) (27 December 2015)"
16637,3780540,"$223,879,433 (USA) (20 December 2015)"
16638,3780540,"$223,006,015 (USA) (15 December 2015)"
16639,3780540,"$222,857,395 (USA) (13 December 2015)"
16640,3780540,"$220,804,548 (USA) (6 December 2015)"
16641,3780540,"$218,640,849 (USA) (29 November 2015)"
16642,3780540,"$213,137,212 (USA) (22 November 2015)"
16643,3780540,"$207,394,787 (USA) (15 November 2015)"
16644,3780540,"$196,841,665 (USA) (8 November 2015)"
16645,3780540,"$108,715,595 (USA) (11 October 2015)"
16646,3780540,"$54,308,575 (USA) (4 October 2015)"
16647,3780540,"$228,433,663 (USA)"
16648,3780722,"$123,777 (USA) (10 January 2016)"
16649,3780814,"$16,247,159 (USA) (10 February 2013)"
16650,3780814,"$16,202,317 (USA) (3 February 2013)"
16651,3780814,"$16,128,167 (USA) (27 January 2013)"
16652,3780814,"$16,008,867 (USA) (13 January 2013)"
16653,3780814,"$15,979,869 (USA) (6 January 2013)"
16654,3780814,"$15,912,499 (USA) (16 December 2012)"
16655,3780814,"$15,895,739 (USA) (9 December 2012)"
16656,3780814,"$15,873,233 (USA) (2 December 2012)"
16657,3780814,"$15,842,500 (USA) (23 November 2012)"
16658,3780814,"$15,788,701 (USA) (18 November 2012)"
16659,3780814,"$15,688,483 (USA) (11 November 2012)"
16660,3780814,"$15,511,394 (USA) (4 November 2012)"
16661,3780814,"$15,208,652 (USA) (28 October 2012)"
16662,3780814,"$14,738,213 (USA) (21 October 2012)"
16663,3780814,"$13,910,287 (USA) (14 October 2012)"
16664,3780814,"$12,337,032 (USA) (7 October 2012)"
16665,3780814,"$9,568,624 (USA) (30 September 2012)"
16666,3780814,"$5,446,975 (USA) (23 September 2012)"
16667,3780814,"$736,311 (USA) (16 September 2012)"
16668,3780814,"$16,377,274 (USA)"
16669,3781215,"$102,413,606 (USA) (25 January 2015)"
16670,3781215,"$57,955,347 (USA) (28 September 2014)"
16671,3781215,"$102,427,862 (USA)"
16672,3781367,"$29,121,498 (USA) (10 April 2011)"
16673,3781367,"$29,113,588 (USA) (3 April 2011)"
16674,3781367,"$29,074,668 (USA) (27 March 2011)"
16675,3781367,"$28,998,362 (USA) (20 March 2011)"
16676,3781367,"$28,931,254 (USA) (13 March 2011)"
16677,3781367,"$28,880,534 (USA) (6 March 2011)"
16678,3781367,"$28,677,719 (USA) (27 February 2011)"
16679,3781367,"$25,418,653 (USA) (13 February 2011)"
16680,3781367,"$20,005,519 (USA) (6 February 2011)"
16681,3781367,"$11,422,006 (USA) (30 January 2011)"
16682,3781367,"$29,121,498 (USA)"
16683,3781424,"$4,259,460 (USA) (7 August 2016)"
16684,3781424,"$4,242,098 (USA) (17 July 2016)"
16685,3781424,"$4,222,790 (USA) (10 July 2016)"
16686,3781424,"$4,124,107 (USA) (26 June 2016)"
16687,3781424,"$4,030,782 (USA) (19 June 2016)"
16688,3781424,"$3,900,943 (USA) (12 June 2016)"
16689,3781424,"$3,645,380 (USA) (5 June 2016)"
16690,3781424,"$2,048,804 (USA) (22 May 2016)"
16691,3781424,"$1,061,114 (USA) (15 May 2016)"
16692,3781424,"$629,341 (USA) (8 May 2016)"
16693,3781424,"$150,685 (USA) (1 May 2016)"
16694,3781424,"$57,022 (USA) (24 April 2016)"
16695,3782114,"$1,100 (USA) (1 March 2016)"
16696,3784198,"$77,951,843 (USA) (11 May 2014)"
16697,3784198,"$77,842,897 (USA) (4 May 2014)"
16698,3784198,"$77,685,631 (USA) (27 April 2014)"
16699,3784198,"$77,495,405 (USA) (20 April 2014)"
16700,3784198,"$77,256,827 (USA) (13 April 2014)"
16701,3784198,"$76,974,294 (USA) (6 April 2014)"
16702,3784198,"$76,588,248 (USA) (30 March 2014)"
16703,3784198,"$75,684,875 (USA) (23 March 2014)"
16704,3784198,"$73,881,475 (USA) (16 March 2014)"
16705,3784198,"$70,576,290 (USA) (9 March 2014)"
16706,3784198,"$65,690,000 (USA) (2 March 2014)"
16707,3784198,"$57,856,960 (USA) (23 February 2014)"
16708,3784198,"$46,582,790 (USA) (16 February 2014)"
16709,3784198,"$22,700,000 (USA) (9 February 2014)"
16710,3784198,"$78,031,620 (USA)"
16711,3784508,"$31,046,201 (USA) (29 September 2013)"
16712,3784508,"$30,654,901 (USA) (22 September 2013)"
16713,3784508,"$29,642,685 (USA) (15 September 2013)"
16714,3784508,"$24,523,893 (USA) (1 September 2013)"
16715,3784508,"$26,600,000 (USA) (28 August 2013)"
16716,3784508,"$14,088,359 (USA) (25 August 2013)"
16717,3784508,"$31,165,421 (USA)"
16718,3784714,"$3,838 (USA) (29 April 2012)"
16719,3784714,"$2,276 (USA) (22 April 2012)"
16720,3785189,"$88,625,922 (USA) (1 April 2012)"
16721,3785189,"$86,605,092 (USA) (25 March 2012)"
16722,3785189,"$88,586,976 (USA) (18 March 2012)"
16723,3785189,"$88,542,491 (USA) (11 March 2012)"
16724,3785189,"$88,479,901 (USA) (4 March 2012)"
16725,3785189,"$88,355,068 (USA) (26 February 2012)"
16726,3785189,"$88,148,490 (USA) (19 February 2012)"
16727,3785189,"$87,777,650 (USA) (12 February 2012)"
16728,3785189,"$87,476,727 (USA) (5 February 2012)"
16729,3785189,"$87,314,426 (USA) (29 January 2012)"
16730,3785189,"$87,036,379 (USA) (22 January 2012)"
16731,3785189,"$86,694,431 (USA) (15 January 2012)"
16732,3785189,"$85,561,195 (USA) (8 January 2012)"
16733,3785189,"$83,561,073 (USA) (1 January 2012)"
16734,3785189,"$76,911,000 (USA) (25 December 2011)"
16735,3785189,"$70,994,571 (USA) (18 December 2011)"
16736,3785189,"$65,742,128 (USA) (11 December 2011)"
16737,3785189,"$56,357,170 (USA) (4 December 2011)"
16738,3785189,"$41,516,691 (USA) (27 November 2011)"
16739,3785189,"$88,631,237 (USA)"
16740,3785404,"$258,077 (USA) (11 September 2011)"
16741,3785404,"$256,590 (USA) (31 July 2011)"
16742,3785404,"$255,773 (USA) (24 July 2011)"
16743,3785404,"$253,899 (USA) (10 July 2011)"
16744,3785404,"$249,907 (USA) (26 June 2011)"
16745,3785404,"$248,470 (USA) (12 June 2011)"
16746,3785404,"$247,279 (USA) (5 June 2011)"
16747,3785404,"$242,918 (USA) (22 May 2011)"
16748,3785404,"$239,550 (USA) (15 May 2011)"
16749,3785404,"$236,845 (USA) (8 May 2011)"
16750,3785404,"$234,700 (USA) (1 May 2011)"
16751,3785404,"$233,355 (USA) (24 April 2011)"
16752,3785404,"$227,910 (USA) (17 April 2011)"
16753,3785404,"$218,576 (USA) (10 April 2011)"
16754,3785404,"$197,101 (USA) (3 April 2011)"
16755,3785404,"$150,515 (USA) (27 March 2011)"
16756,3785404,"$76,543 (USA) (20 March 2011)"
16757,3785456,"$1,161,574 (USA) (25 September 2016)"
16758,3785456,"$1,148,883 (USA) (11 September 2016)"
16759,3785456,"$1,121,211 (USA) (28 August 2016)"
16760,3785456,"$1,051,523 (USA) (7 August 2016)"
16761,3785456,"$1,030,157 (USA) (4 August 2016)"
16762,3785456,"$759,837 (USA) (17 July 2016)"
16763,3785456,"$570,433 (USA) (10 July 2016)"
16764,3785456,"$182,827 (USA) (26 June 2016)"
16765,3785456,"$68,160 (USA) (19 June 2016)"
16766,3785456,"$24,612 (USA) (12 June 2016)"
16767,3786721,"$1,333,124 (USA) (4 August 2016)"
16768,3786721,"$1,289,721 (USA) (17 July 2016)"
16769,3786721,"$1,235,464 (USA) (10 July 2016)"
16770,3786721,"$589,014 (USA) (26 June 2016)"
16771,3787665,"$36,261,763 (USA) (4 August 2016)"
16772,3787665,"$36,257,748 (USA) (3 August 2016)"
16773,3787665,"$36,087,455 (USA) (17 July 2016)"
16774,3787665,"$35,884,063 (USA) (10 July 2016)"
16775,3787665,"$34,986,172 (USA) (26 June 2016)"
16776,3787665,"$34,186,436 (USA) (19 June 2016)"
16777,3787665,"$32,502,322 (USA) (12 June 2016)"
16778,3787665,"$29,054,194 (USA) (5 June 2016)"
16779,3787665,"$21,733,672 (USA) (29 May 2016)"
16780,3787665,"$11,203,270 (USA) (22 May 2016)"
16781,3787721,"$43,035,725 (USA) (10 January 2016)"
16782,3787721,"$42,977,255 (USA) (3 January 2016)"
16783,3787721,"$42,762,601 (USA) (27 December 2015)"
16784,3787721,"$41,462,098 (USA) (20 December 2015)"
16785,3787721,"$38,439,358 (USA) (13 December 2015)"
16786,3787721,"$32,097,356 (USA) (6 December 2015)"
16787,3787721,"$24,278,827 (USA) (29 November 2015)"
16788,3787721,"$9,880,536 (USA) (22 November 2015)"
16789,3788589,"$24,823,474 (USA) (28 September 2014)"
16790,3788589,"$9,351,000 (USA) (31 August 2014)"
16791,3788729,"$64,238,770 (USA) (4 May 2014)"
16792,3788729,"$64,165,447 (USA) (27 April 2014)"
16793,3788729,"$64,015,096 (USA) (20 April 2014)"
16794,3788729,"$63,799,508 (USA) (13 April 2014)"
16795,3788729,"$63,506,255 (USA) (6 April 2014)"
16796,3788729,"$63,106,258 (USA) (30 March 2014)"
16797,3788729,"$62,600,840 (USA) (23 March 2014)"
16798,3788729,"$62,090,875 (USA) (16 March 2014)"
16799,3788729,"$61,399,005 (USA) (9 March 2014)"
16800,3788729,"$59,906,067 (USA) (23 February 2014)"
16801,3788729,"$58,277,780 (USA) (16 February 2014)"
16802,3788729,"$55,082,000 (USA) (9 February 2014)"
16803,3788729,"$49,911,445 (USA) (2 February 2014)"
16804,3788729,"$40,056,363 (USA) (26 January 2014)"
16805,3788729,"$20,550,000 (USA) (19 January 2014)"
16806,3788729,"$64,251,541 (USA)"
16807,3788856,"$110,251 (USA) (29 July 2012)"
16808,3788856,"$103,961 (USA) (22 July 2012)"
16809,3788856,"$73,000 (USA) (15 July 2012)"
16810,3789018,"$51,853,450 (USA) (13 January 2013)"
16811,3789018,"$51,844,311 (USA) (6 January 2013)"
16812,3789018,"$51,749,346 (USA) (16 December 2012)"
16813,3789018,"$51,687,658 (USA) (9 December 2012)"
16814,3789018,"$51,598,371 (USA) (2 December 2012)"
16815,3789018,"$51,489,663 (USA) (23 November 2012)"
16816,3789018,"$51,245,876 (USA) (18 November 2012)"
16817,3789018,"$51,010,926 (USA) (11 November 2012)"
16818,3789018,"$50,792,651 (USA) (4 November 2012)"
16819,3789018,"$50,714,380 (USA) (28 October 2012)"
16820,3789018,"$50,621,337 (USA) (21 October 2012)"
16821,3789018,"$50,466,747 (USA) (14 October 2012)"
16822,3789018,"$50,199,920 (USA) (7 October 2012)"
16823,3789018,"$49,711,037 (USA) (30 September 2012)"
16824,3789018,"$48,655,828 (USA) (23 September 2012)"
16825,3789018,"$46,372,284 (USA) (16 September 2012)"
16826,3789018,"$43,007,208 (USA) (9 September 2012)"
16827,3789018,"$38,441,566 (USA) (2 September 2012)"
16828,3789018,"$27,100,000 (USA) (26 August 2012)"
16829,3789018,"$15,100,918 (USA) (19 August 2012)"
16830,3789018,"$51,853,450 (USA)"
16831,3789778,"$500,689 (USA) (28 September 2014)"
16832,3789900,"$12,089 (USA) (12 June 2016)"
16833,3789900,"$9,885 (USA) (5 June 2016)"
16834,3789972,"$5,384 (USA) (22 June 2014)"
16835,3789972,"$3,768 (USA) (8 June 2014)"
16836,3790021,"$1,064,277 (USA) (16 September 2012)"
16837,3790021,"$1,029,050 (USA) (9 September 2012)"
16838,3790021,"$835,644 (USA) (2 September 2012)"
16839,3790272,"$364,875 (USA) (28 October 2012)"
16840,3790272,"$355,289 (USA) (21 October 2012)"
16841,3790272,"$319,427 (USA) (14 October 2012)"
16842,3790272,"$198,461 (USA) (7 October 2012)"
16843,3790603,"$2,134,206 (USA) (17 March 2013)"
16844,3790603,"$2,111,472 (USA) (10 March 2013)"
16845,3790603,"$2,061,812 (USA) (3 March 2013)"
16846,3790603,"$1,920,809 (USA) (24 February 2013)"
16847,3790603,"$1,536,415 (USA) (17 February 2013)"
16848,3790603,"$924,712 (USA) (10 February 2013)"
16849,3790603,"$371,605 (USA) (3 February 2013)"
16850,3790605,"$2,142,342 (USA) (21 March 2013)"
16851,3790612,"$2,816,816 (USA)"
16852,3790614,"$2,812,088 (USA) (20 March 2016)"
16853,3790614,"$2,790,995 (USA) (13 March 2016)"
16854,3790614,"$2,764,336 (USA) (6 March 2016)"
16855,3790614,"$2,668,789 (USA) (28 February 2016)"
16856,3790614,"$2,316,310 (USA) (21 February 2016)"
16857,3790614,"$1,213,854 (USA) (7 February 2016)"
16858,3790615,"$1,350,640 (USA) (10 April 2011)"
16859,3790615,"$1,348,207 (USA) (3 April 2011)"
16860,3790615,"$1,343,874 (USA) (27 March 2011)"
16861,3790615,"$1,322,707 (USA) (20 March 2011)"
16862,3790615,"$1,295,798 (USA) (13 March 2011)"
16863,3790615,"$1,240,525 (USA) (6 March 2011)"
16864,3790615,"$1,104,876 (USA) (27 February 2011)"
16865,3790615,"$300,706 (USA) (13 February 2011)"
16866,3790705,"$133,778 (USA) (11 November 2012)"
16867,3790705,"$128,977 (USA) (4 November 2012)"
16868,3790705,"$119,653 (USA) (28 October 2012)"
16869,3790705,"$101,005 (USA) (21 October 2012)"
16870,3790705,"$70,380 (USA) (14 October 2012)"
16871,3790705,"$37,221 (USA) (7 October 2012)"
16872,3790705,"$19,821 (USA) (30 September 2012)"
16873,3790715,"$53,214 (USA) (11 December 2011)"
16874,3790715,"$49,412 (USA) (4 December 2011)"
16875,3790715,"$36,769 (USA) (20 November 2011)"
16876,3790715,"$25,914 (USA) (13 November 2011)"
16877,3790715,"$15,792 (USA) (6 November 2011)"
16878,3790815,"$1,153 (USA) (8 February 2015)"
16879,3790924,"$7,693 (USA) (28 August 2016)"
16880,3790924,"$4,784 (USA) (12 June 2016)"
16881,3790924,"$4,513 (USA) (5 June 2016)"
16882,3790924,"$1,246 (USA) (22 May 2016)"
16883,3791009,"$2,987,063 (USA) (10 April 2016)"
16884,3791009,"$2,953,314 (USA) (3 April 2016)"
16885,3791009,"$2,908,969 (USA) (27 March 2016)"
16886,3791009,"$2,781,487 (USA) (20 March 2016)"
16887,3791009,"$2,300,357 (USA) (13 March 2016)"
16888,3791009,"$1,211,210 (USA) (6 March 2016)"
16889,3791116,"$83,892,218 (USA) (3 August 2014)"
16890,3791116,"$83,821,089 (USA) (20 July 2014)"
16891,3791116,"$83,742,265 (USA) (13 July 2014)"
16892,3791116,"$83,403,925 (USA) (29 June 2014)"
16893,3791116,"$83,091,115 (USA) (22 June 2014)"
16894,3791116,"$82,733,166 (USA) (15 June 2014)"
16895,3791116,"$82,221,930 (USA) (8 June 2014)"
16896,3791116,"$81,112,000 (USA) (1 June 2014)"
16897,3791116,"$78,443,000 (USA) (25 May 2014)"
16898,3791116,"$71,664,000 (USA) (18 May 2014)"
16899,3791116,"$62,085,824 (USA) (11 May 2014)"
16900,3791116,"$47,552,736 (USA) (4 May 2014)"
16901,3791116,"$24,763,752 (USA) (27 April 2014)"
16902,3791116,"$83,911,193 (USA)"
16903,3791425,"$1,100,000 (USA) (30 August 2015)"
16904,3791425,"$1,108,000 (USA) (23 August 2015)"
16905,3791425,"$1,102,000 (USA) (9 August 2015)"
16906,3791425,"$1,097,000 (USA) (2 August 2015)"
16907,3791425,"$1,022,000 (USA) (19 July 2015)"
16908,3791425,"$216,807 (USA) (28 June 2015)"
16909,3791425,"$53,022 (USA) (21 June 2015)"
16910,3791427,"$108,814 (USA) (25 January 2015)"
16911,3791591,"$1,469 (USA) (21 February 2013)"
16912,3791591,"$1,277 (USA) (17 February 2013)"
16913,3792049,"$692,640 (USA) (18 November 2012)"
16914,3792049,"$675,813 (USA) (11 November 2012)"
16915,3792049,"$628,198 (USA) (4 November 2012)"
16916,3792049,"$538,352 (USA) (28 October 2012)"
16917,3792049,"$394,085 (USA) (21 October 2012)"
16918,3792049,"$236,901 (USA) (14 October 2012)"
16919,3792049,"$102,706 (USA) (7 October 2012)"
16920,3793110,"$130,174,897 (USA) (27 March 2016)"
16921,3793110,"$130,164,144 (USA) (20 March 2016)"
16922,3793110,"$130,133,198 (USA) (13 March 2016)"
16923,3793110,"$130,128,632 (USA) (6 March 2016)"
16924,3793110,"$130,114,965 (USA) (28 February 2016)"
16925,3793110,"$130,100,113 (USA) (21 February 2016)"
16926,3793110,"$129,984,193 (USA) (7 February 2016)"
16927,3793110,"$129,889,987 (USA) (31 January 2016)"
16928,3793110,"$129,739,758 (USA) (24 January 2016)"
16929,3793110,"$129,152,908 (USA) (10 January 2016)"
16930,3793110,"$128,763,058 (USA) (3 January 2016)"
16931,3793110,"$127,586,788 (USA) (27 December 2015)"
16932,3793110,"$126,323,036 (USA) (20 December 2015)"
16933,3793110,"$124,993,074 (USA) (13 December 2015)"
16934,3793110,"$121,484,253 (USA) (6 December 2015)"
16935,3793110,"$116,757,472 (USA) (29 November 2015)"
16936,3793110,"$99,346,727 (USA) (22 November 2015)"
16937,3793110,"$82,303,394 (USA) (15 November 2015)"
16938,3793110,"$44,213,073 (USA) (8 November 2015)"
16939,3793110,"$130,178,411 (USA)"
16940,3793577,"$107,721 (USA) (17 June 2012)"
16941,3793577,"$103,075 (USA) (10 June 2012)"
16942,3793577,"$98,265 (USA) (3 June 2012)"
16943,3793577,"$92,524 (USA) (27 May 2012)"
16944,3793577,"$78,065 (USA) (20 May 2012)"
16945,3793577,"$53,227 (USA) (13 May 2012)"
16946,3793577,"$14,301 (USA) (6 May 2012)"
16947,3793628,"$57,017,904 (USA) (29 November 2015)"
16948,3793628,"$56,952,091 (USA) (22 November 2015)"
16949,3793628,"$56,844,876 (USA) (15 November 2015)"
16950,3793628,"$56,667,921 (USA) (8 November 2015)"
16951,3793628,"$54,737,351 (USA) (11 October 2015)"
16952,3793628,"$52,627,556 (USA) (4 October 2015)"
16953,3793628,"$48,895,640 (USA) (27 September 2015)"
16954,3793628,"$41,462,273 (USA) (20 September 2015)"
16955,3793628,"$25,888,154 (USA) (13 September 2015)"
16956,3793707,"$9,658,370 (USA) (24 April 2016)"
16957,3793707,"$9,628,171 (USA) (17 April 2016)"
16958,3793707,"$9,576,064 (USA) (10 April 2016)"
16959,3793707,"$9,355,076 (USA) (3 April 2016)"
16960,3793707,"$8,724,275 (USA) (27 March 2016)"
16961,3793707,"$7,380,235 (USA) (20 March 2016)"
16962,3793707,"$4,294,232 (USA) (13 March 2016)"
16963,3793954,"$17,738,570 (USA) (3 February 2013)"
16964,3793954,"$17,713,838 (USA) (27 January 2013)"
16965,3793954,"$17,581,481 (USA) (13 January 2013)"
16966,3793954,"$17,479,028 (USA) (6 January 2013)"
16967,3793954,"$17,008,013 (USA) (16 December 2012)"
16968,3793954,"$16,858,393 (USA) (9 December 2012)"
16969,3793954,"$16,641,060 (USA) (2 December 2012)"
16970,3793954,"$16,323,537 (USA) (23 November 2012)"
16971,3793954,"$15,572,283 (USA) (18 November 2012)"
16972,3793954,"$14,614,770 (USA) (11 November 2012)"
16973,3793954,"$13,059,220 (USA) (4 November 2012)"
16974,3793954,"$11,257,172 (USA) (28 October 2012)"
16975,3793954,"$9,123,872 (USA) (21 October 2012)"
16976,3793954,"$6,135,509 (USA) (14 October 2012)"
16977,3793954,"$3,348,865 (USA) (7 October 2012)"
16978,3793954,"$1,428,785 (USA) (30 September 2012)"
16979,3793954,"$228,359 (USA) (23 September 2012)"
16980,3794049,"$66,236 (USA) (26 January 2014)"
16981,3794049,"$49,898 (USA) (8 December 2013)"
16982,3794049,"$48,098 (USA) (1 December 2013)"
16983,3794049,"$9,165 (USA) (3 November 2013)"
16984,3795057,"$31,051,126 (USA) (5 August 2012)"
16985,3795057,"$30,906,701 (USA) (29 July 2012)"
16986,3795057,"$30,724,022 (USA) (22 July 2012)"
16987,3795057,"$30,466,672 (USA) (15 July 2012)"
16988,3795057,"$30,105,916 (USA) (8 July 2012)"
16989,3795057,"$29,587,783 (USA) (1 July 2012)"
16990,3795057,"$29,262,697 (USA) (24 June 2012)"
16991,3795057,"$29,140,953 (USA) (17 June 2012)"
16992,3795057,"$28,971,705 (USA) (10 June 2012)"
16993,3795057,"$28,560,404 (USA) (3 June 2012)"
16994,3795057,"$27,642,125 (USA) (27 May 2012)"
16995,3795057,"$25,490,136 (USA) (20 May 2012)"
16996,3795057,"$23,047,000 (USA) (13 May 2012)"
16997,3795057,"$18,665,941 (USA) (6 May 2012)"
16998,3795057,"$11,137,734 (USA) (29 April 2012)"
16999,3795057,"$31,051,126 (USA)"
17000,3795194,"$21,383,298 (USA) (23 June 2013)"
17001,3795194,"$21,330,184 (USA) (16 June 2013)"
17002,3795194,"$21,255,481 (USA) (9 June 2013)"
17003,3795194,"$21,135,659 (USA) (2 June 2013)"
17004,3795194,"$20,997,172 (USA) (26 May 2013)"
17005,3795194,"$20,627,976 (USA) (19 May 2013)"
17006,3795194,"$20,008,869 (USA) (12 May 2013)"
17007,3795194,"$18,676,792 (USA) (5 May 2013)"
17008,3795194,"$16,204,863 (USA) (28 April 2013)"
17009,3795194,"$11,642,645 (USA) (21 April 2013)"
17010,3795194,"$5,239,866 (USA) (14 April 2013)"
17011,3795194,"$1,089,409 (USA) (7 April 2013)"
17012,3795194,"$279,457 (USA) (31 March 2013)"
17013,3795499,"$3,900 (USA) (7 April 2013)"
17014,3795550,"$10,607 (USA) (20 July 2014)"
17015,3795550,"$6,617 (USA) (29 June 2014)"
17016,3796313,"$49,122,319 (USA) (18 November 2012)"
17017,3796313,"$49,075,982 (USA) (11 November 2012)"
17018,3796313,"$48,982,127 (USA) (4 November 2012)"
17019,3796313,"$48,879,997 (USA) (28 October 2012)"
17020,3796313,"$48,833,630 (USA) (21 October 2012)"
17021,3796313,"$48,732,048 (USA) (14 October 2012)"
17022,3796313,"$48,391,383 (USA) (7 October 2012)"
