,movie_id,adaptation
969,3952157,"Joan Anderson. ""An Unfinished Marriage"". Broadway Books, 12 March 2002, Pg. 256, (BK), ISBN-13: 978-0767908702"
970,3953286,"Jo Whittemore. ""Front Page Face-Off"". Alladin, 1 March 2010, (BK)"
971,3955891,"King, Stephen. ""Rest Stop"". In: ""Sunset"""
972,3961590,"Ronald Aden Alexander. ""Zebra"". In: ""Poems to F*ck To"", Poetry in Motion Publishing House, 2015"
973,3965930,"qv##nm0999670##. ""Zootopia; The Junior Novelization"". New York: Random House/Disney, 2016, ISBN-10: 0736433945"
974,3967144,"Wolfdietrich Schnurre. ""Beste Geschichte meines Lebens"". In: ""Der Schattenfotograf"" (München), List Verlag, 1978"
975,3969218,"Andy Weir. ""The Egg"""
976,3969821,"Thalita Rebouças. ""Uma Fada Veio Me Visitar"". (Brazil), Editora Rocco Ltda., 2007, (BK), ISBN-13: 978-85-325-2258-0, (This film was inspired by the literary work ""Uma Fada Veio Me Visitar"" by Thalita Rebouças.)"
977,3969952,"Yrsa Sigurðardóttir. ""Ég man þig"". In: ""Novel"", 2014"
978,3971614,"Lissner, Caren. ""Carrie Pilby"". Harlequin Teen, 1 July 2010, (BK)"
979,3971632,"Neil Parsons. ""King Khama, Emperor Joe, and the Great White Queen"". University of Chicago Press, February 1998, Pg. 340, (BK), ISBN-13: 9780226647456, (Partially based on)"
980,3972287,"Guido Baechler. ""R(e)Evolution"". In: ""Script"" (Toronto), Jeridoo Productions, Vol. 1, 1 January 2008, Pg. 94, (BK)"
