,Article,Date,Symbol,Time,Title,Url,compound,neg,neu,pos
10,"  Microsoft Corp said it would buy cloud-based software maker Parature Inc, which helps businesses manage help desks and provide other customer support services.Parature's software helps businesses provide automated customer service, manage online discussion boards and forums, and conduct online surveys.The company's customers include Ask.com, the U.S. Environmental Protection Agency, International Business Machines Corp and Saba Software Inc.Microsoft did not disclose the terms of the deal. The acquisition will boost Microsoft's Dynamics unit, which makes business software and counts Mattress Firm Holding Corp, Pandora Media Inc and Nissan Motor Co as customers.Cloud computing, a broad term referring to the delivery of services via the Internet from remote data centers, is a favorite with businesses because it is faster to implement and has lower upfront costs than traditional software. Oracle Corp said in December that it would buy web-based marketing software maker Responsys Inc for about $1.39 billion to bolster its cloud computing offerings. Salesforce.com Inc, the biggest maker of online sales management tools, said in June that it would pay $2.5 billion for marketing software maker ExactTarget, which helps companies reach customers on social networks through mobile devices.Microsoft shares rose around 1 percent to $36.41 on Tuesday morning on the Nasdaq.(Reporting by Neha Alawadhi in Bangalore; Editing by Kirti Pandey)",2014-01-07,MSFT,"Tue Jan 7, 2014 | 10:16am EST",Microsoft to buy cloud-based software maker Parature,http://www.reuters.com//article/us-microsoft-acquisition-idUSBREA060IY20140107?type=companyNews,0.9565,0.016,0.874,0.11
11,"  Jan 7 Microsoft Corp said it would buy cloud-based software maker Parature Inc, which helps businesses manage help desks and provide other customer support services.Parature's software helps businesses provide automated customer service, manage online discussion boards and forums, and conduct online surveys.The company's customers include Ask.com, the U.S. Environmental Protection Agency, International Business Machines Corp and Saba Software Inc. Microsoft did not disclose the terms of the deal.The acquisition will boost Microsoft's Dynamics unit, which makes business software and counts Mattress Firm Holding Corp , Pandora Media Inc and Nissan Motor Co  as customers. Cloud computing, a broad term referring to the delivery of services via the Internet from remote data centers, is a favorite with businesses because it is faster to implement and has lower upfront costs than traditional software. Oracle Corp said in December that it would buy web-based marketing software maker Responsys Inc for about $1.39 billion to bolster its cloud computing offerings.Salesforce.com Inc, the biggest maker of online sales management tools, said in June that it would pay $2.5 billion for marketing software maker ExactTarget, which helps companies reach customers on social networks through mobile devices.Microsoft shares rose around 1 percent to $36.41 on Tuesday morning on the Nasdaq.",2014-01-07,MSFT,"Tue Jan 7, 2014 | 10:16am EST",UPDATE 1-Microsoft to buy cloud-based software maker Parature,http://www.reuters.com//article/microsoft-acquisition-idUSL3N0KH3G620140107?type=companyNews,0.9565,0.017,0.87,0.114
12,  Jan 7 Microsoft Corp said it would buy cloud-based customer service software maker Parature Inc to expand its customer self-service capabilities. Terms of the deal were not disclosed.  ,2014-01-07,MSFT,"Tue Jan 7, 2014 | 9:10am EST",Microsoft to buy customer service software maker Parature,http://www.reuters.com//article/microsoft-acquisition-idUSL3N0KH3FC20140107?type=companyNews,0.3182,0.0,0.919,0.081
13,"   By Paul Carsten | BEIJING  BEIJING China has temporarily lifted a 14-year-old ban on selling video game consoles, paving the way for Sony Corp, Microsoft Corp and Nintendo Co Ltd to enter the world's third largest video game market in terms of revenue.China saw video game revenues grow by more than a third in 2012 to nearly $14 billion last year, but console makers are likely to face an uphill battle for market share in a country where a whole generation has grown up without a PlayStation, Xbox or Wii and where free PC and mobile games dominate.The absence of consoles has left PC games with almost two-thirds of the market, according to data released at the annual China games industry conference in December. Browser gaming accounted for just over 15 percent and mobile gaming was nearly 14 percent, the data also showed.""If Sony and Microsoft want to expand in China they need to think of changing their business model, and study the success of Internet gaming market providers where games are free but they charge money from operating games,"" said Roger Sheng, research director at tech research firm Gartner.China had banned games consoles in 2000, citing their adverse effect on the mental health of its youth.The suspension of the ban permits ""foreign-invested enterprises"" to make game consoles within Shanghai's free trade zone and sell them in China after inspection by cultural departments, the government's top decision-making authority, the State Council, said in a statement.The statement, posted on the council's website on Monday, did not give more details and officials were not available to clarify the ruling, or say how long the suspension would last. CAUTION ON CONSOLES The video game sector has been battered globally by the proliferation of free games on mobile devices and PCs, as well as on social networking sites. In China, the most popular video games are often free to play, with gamers only paying for add-ons such as weapons or extra lives.For console makers seeking to expand in China, price may be a problem. More than 70 percent of Chinese gamers earn less than 4,000 yuan ($634) a month, according to Hong Kong-based brokerage CLSA.The new Xbox One sells for nearly $500 in the United States, while Sony's PlayStation 4 goes for just shy of $400. New games for each console cost around $60. ""To purchase a game at 200 or 300 yuan ($33 or $50) is unbearable or unthinkable for a normal player like me,"" said Yang Anqi, a 23-year-old student at Beijing's Renmin University who has played video games for more than a decade.Nintendo, which makes the Wii consoles, told Reuters the ruling changed little from when China's government said in September last year that it planned to lift the ban.""We are still not sure exactly what we will be able to do in Shanghai, and thereafter in Greater China,"" said Yasuhiro Minagawa, Nintendo's Japan-based public relations manager.""Both with hardware and software, there are many things we have to look into and so we can't say anything concrete."" Sony also sounded a note of caution.""We do recognize that China is a promising market, and we will continue to study the possibility,"" said Satoshi Nakajima, a spokesman for Sony Computer Entertainment, the unit of Sony responsible for the PlayStation console business.Microsoft was not immediately available to comment. In September, the U.S. company formed a joint-venture with China's BesTV New Media Co Ltd and invested $237 million in ""family games and related services"".Another possible hurdle for Microsoft, Sony and Nintendo is the availability, albeit illegally, of consoles at places like Beijing's bustling Zhongguancun tech emporium, where the customers tend to be foreigners more accustomed to the devices.Unlike their international counterparts, the consoles available in China are modified to run pirated games, which sell for around $1 or can be downloaded onto a disc at home.Games consoles have been made in China for export for many years, with Foxconn, the trading name of Hon Hai Precision Industry Co, making the devices for Sony, Nintendo and Microsoft.(Additional reporting by Sophie Knight and Reiji Murai in TOKYO; Editing by Miral Fahmy)",2014-01-07,MSFT,"Tue Jan 7, 2014 | 6:20am EST",China suspends ban on video game consoles after more than a decade,http://www.reuters.com//article/us-china-gamesconsoles-idUSBREA0606C20140107?type=companyNews,0.9934,0.041,0.854,0.105
14,"   By Bill Rigby and Christian Plumb | SEATTLE/NEW YORK  SEATTLE/NEW YORK Speculation over Microsoft Corp's succession plans refocused on internal choices on Wednesday, a day after the leading outside candidate, Ford Motor Co CEO Alan Mulally, took himself off the list of potential CEOs at the world's largest software maker.A source close to the company said no appointment was likely until the last week of January or in February. The source asked not be identified because they were not authorized to speak publicly about the process to select a successor to long-time CEO Steve Ballmer, who in August announced his plan to retire.In late January, many Microsoft executives will be focused on the company's earnings, which are scheduled to be released on January 23. Also, chairman Bill Gates, a key member of the search committee, will be at the World Economic Forum in Davos.For months, Microsoft watchers had pegged Mulally as the odds-on bet to succeed Ballmer as chief executive at the dominant producer of software for desktops and laptops, which has faltered in making the transition to the fast-growing mobile phone and tablet markets.But Mulally formally pulled out of the running on Tuesday, telling the Associated Press he would remain at Ford through 2014.It was unclear whether Mulally's withdrawal from consideration was his decision or Microsoft's. While the company's intentions remained a guessing game, internal candidates now seemed the obvious ones, especially in light of comments by Microsoft about the importance of tech know-how for the top job.Mulally appeared to be the front runner in the latter part of last year and seemed to be interested in the job, but Microsoft never made him an offer, suggesting that the prevailing mood on the company's board was that he was not right for the job, two sources familiar with the process said. The sources have also told Reuters that Microsoft is down to a ""handful"" of candidates, including insiders Satya Nadella, executive vice president of the Cloud & Enterprise group and Tony Bates, executive vice president of Business Development and Evangelism.Former Nokia CEO Stephen Elop, a Microsoft veteran before moving to Nokia, whose mobile phone business Microsoft bought last year, has also been cited as a top candidate, as have one or more outsiders from the tech industry.As a former Microsoft executive who will soon rejoin the company when the takeover is complete, Elop was mentioned as now ""front and center"" of the CEO race in a research note from FBR analyst Daniel Ives, who cited his ""previous Microsoft experience and demonstrable expertise in the mobile space."" Evercore analyst Kirk Materne saw it differently, naming Nadella and Bates as the leading internal candidates who ""could potentially institute organizational change at a more rapid pace given their insider status.""Microsoft shares, which have gained 36 percent over the past year, were down 1.2 percent, while Ford shares gained about the same amount.'DARK HORSE' IN THE RUNNING? Nomura's Rick Sherlund labeled Mulally's withdrawal as ""disappointing"" in a research note, echoing the sentiment of some other investors and analysts. Sherlund said it was unclear who the board would turn to, saying he viewed Bates and Nadella as capable, but ""more likely to take direction from Microsoft's board rather than redirect the board and take the company in a different direction as we prefer.""If the company does opt to go with an outsider, candidates could include Facebook Inc Chief Operator Officer Sheryl Sandberg, VMware Inc CEO Pat Gelsinger and Pivotal CEO Paul Maritz, Ives said.Sherlund agreed that Microsoft could still look at a ""dark horse"" outsider but noted that some tech sector candidates, including Maritz, may have already declined to take the job.In a blog post on the company's website in December, Microsoft lead independent director John Thompson emphasized the need for a CEO with good tech bona fides and ""an ability to lead a highly technical organization and work with top technical talent.""Thompson, who leads the four-member CEO search committee, said at the time he expected the panel to reach a decision ""in the early part of 2014.""(Additional reporting by Nadia Damouni; Editing by David Gregorio and Grant McCool)",2014-01-08,MSFT,"Wed Jan 8, 2014 | 2:02pm EST",Microsoft succession speculation focuses on internal candidates,http://www.reuters.com//article/us-microsoft-ceo-idUSBREA070ZE20140108?type=companyNews,0.9855,0.008,0.925,0.066
15,"  By Bill Rigby and Christian PlumbSEATTLE/NEW YORK Jan 8 Speculation over Microsoft Corp's succession plans refocused on internal choices on Wednesday, a day after the leading outside candidate, Ford Motor Co CEO Alan Mulally, took himself off the list of potential CEOs at the world's largest software maker.A source close to the company said no appointment was likely until the last week of January or in February. The source asked not be identified because they were not authorized to speak publicly about the process to select a successor to long-time CEO Steve Ballmer, who in August announced his plan to retire.In late January, many Microsoft executives will be focused on the company's earnings, which are scheduled to be released on Jan. 23. Also, chairman Bill Gates, a key member of the search committee, will be at the World Economic Forum in Davos.For months, Microsoft watchers had pegged Mulally as the odds-on bet to succeed Ballmer as chief executive at the dominant producer of software for desktops and laptops, which has faltered in making the transition to the fast-growing mobile phone and tablet markets.But Mulally formally pulled out of the running on Tuesday, telling the Associated Press he would remain at Ford through 2014.It was unclear whether Mulally's withdrawal from consideration was his decision or Microsoft's. While the company's intentions remained a guessing game, internal candidates now seemed the obvious ones, especially in light of comments by Microsoft about the importance of tech know-how for the top job. Mulally appeared to be the front runner in the latter part of last year and seemed to be interested in the job, but Microsoft never made him an offer, suggesting that the prevailing mood on the company's board was that he was not right for the job, two sources familiar with the process said.The sources have also told Reuters that Microsoft is down to a ""handful"" of candidates, including insiders Satya Nadella, executive vice president of the Cloud & Enterprise group and Tony Bates, executive vice president of Business Development and Evangelism.Former Nokia CEO Stephen Elop, a Microsoft veteran before moving to Nokia, whose mobile phone business Microsoft bought last year, has also been cited as a top candidate, as have one or more outsiders from the tech industry.As a former Microsoft executive who will soon rejoin the company when the takeover is complete, Elop was mentioned as now ""front and center"" of the CEO race in a research note from FBR analyst Daniel Ives, who cited his ""previous Microsoft experience and demonstrable expertise in the mobile space."" Evercore analyst Kirk Materne saw it differently, naming Nadella and Bates as the leading internal candidates who ""could potentially institute organizational change at a more rapid pace given their insider status.""Microsoft shares, which have gained 36 percent over the past year, were down 1.2 percent, while Ford shares gained about the same amount. 'DARK HORSE' IN THE RUNNING? Nomura's Rick Sherlund labeled Mulally's withdrawal as ""disappointing"" in a research note, echoing the sentiment of some other investors and analysts.Sherlund said it was unclear who the board would turn to, saying he viewed Bates and Nadella as capable, but ""more likely to take direction from Microsoft's board rather than redirect the board and take the company in a different direction as we prefer.""If the company does opt to go with an outsider, candidates could include Facebook Inc Chief Operator Officer Sheryl Sandberg, VMware Inc CEO Pat Gelsinger and Pivotal CEO Paul Maritz, Ives said.Sherlund agreed that Microsoft could still look at a ""dark horse"" outsider but noted that some tech sector candidates, including Maritz, may have already declined to take the job.In a blog post on the company's website in December, Microsoft lead independent director John Thompson emphasized the need for a CEO with good tech bona fides and ""an ability to lead a highly technical organization and work with top technical talent.""Thompson, who leads the four-member CEO search committee,  said at the time he expected the panel to reach a decision ""in the early part of 2014.""",2014-01-08,MSFT,"Wed Jan 8, 2014 | 2:00pm EST",UPDATE 1-Microsoft succession speculation focuses on internal candidates,http://www.reuters.com//article/microsoft-ceo-idUSL2N0KI1OA20140108?type=companyNews,0.9822,0.008,0.929,0.063
16,"  NEW YORK Jan 8 Speculation over Microsoft Corp's succession plans refocused on internal choices on Wednesday, a day after the leading outside candidate, Ford Motor Co CEO Alan Mulally, took himself off the list of potential CEOs at the world's largest software maker.For months, Microsoft watchers had pegged Mulally as the odds-on bet to succeed Steve Ballmer as chief executive at the dominant producer of software for desktops and laptops, which has faltered in making the transition to the fast-growing mobile phone and tablet markets.But Mulally formally pulled out of the running on Tuesday, telling the Associated Press he would remain at Ford through 2014.It was unclear whether Mulally's withdrawal from consideration was his decision or Microsoft's. While the company's intentions remained a guessing game, internal candidates now seemed the obvious ones, especially in light of comments by Microsoft about the importance of tech know-how for the top job.Sources familiar with the process have told Reuters that Microsoft is down to a ""handful"" of candidates, including insiders Satya Nadella and Tony Bates. Former Nokia CEO Stephen Elop, a Microsoft veteran before moving to Nokia, whose mobile phone business Microsoft bought last year, has also been cited as a top candidate, as have one or more outsiders from the tech industry.As a former Microsoft executive who will soon rejoin the company when the takeover is complete, Elop was fingered in as now ""front and center"" of the CEO race in a research note from FBR analyst Daniel Ives, who cited his ""previous Microsoft experience and demonstrable expertise in the mobile space."" Evercore analyst Kirk Materne saw it differently, naming Nadella and Bates as the leading internal candidates who ""could potentially institute organizational change at a more rapid pace given their insider status.""Microsoft shares, which have gained 36 percent over the past year, were down 1.2 percent, while Ford shares gained about the same amount. 'DARK HORSE' IN THE RUNNING? Nomura's Rick Sherlund labeled Mulally's withdrawal as ""disappointing"" in a research note, echoing the sentiment of some other investors and analysts. Sherlund said it was unclear who the board would turn to, saying he viewed Bates and Nadella as capable, but ""more likely to take direction from Microsoft's board rather than redirect the board and take the company in a different direction as we prefer.""If the company does opt to go with an outsider, candidates could include Facebook Inc Chief Operator Officer Sheryl Sandberg, VMware Inc CEO Pat Gelsinger and Pivotal CEO Paul Maritz, Ives said.Sherlund agreed that Microsoft could still look at a ""dark horse"" outsider but noted that some tech sector candidates, including Maritz, may have already declined to take the job.In a blog post on the company's website in December, Microsoft lead independent director John Thompson emphasized the need for a CEO with good tech bona fides and ""an ability to lead a highly technical organization and work with top technical talent.""Thompson, who leads the four-member CEO search committee that includes Microsoft co-founder and chairman Bill Gates, said at the time he expected the panel to reach a decision ""in the early part of 2014.""",2014-01-08,MSFT,"Wed Jan 8, 2014 | 11:57am EST",Microsoft succession speculation focuses on internal candidates,http://www.reuters.com//article/microsoft-ceo-idUSL2N0KI1A320140108?type=companyNews,0.9489,0.006,0.936,0.058
17,"  Jan 7 Microsoft Corp is closer to naming a new chief executive, according to a source familiar with the board's thinking, but it lost a front-runner candidate on Tuesday when Ford Motor Co's chief, Alan Mulally, said he would not be going to the software giant.Mulally's comments reignited the guessing game over who will take over at Microsoft, following the elimination in December of another reported candidate, Qualcomm Inc's Steve Mollenkopf.Microsoft said last month it expects to appoint a new CEO early this year. It has been seeking a replacement for Steve Ballmer since the long-time CEO in August announced his plan to retire. Sources familiar with the process have told Reuters that Microsoft is down to a ""handful"" of candidates, including one or more outsiders from the tech industry, former Nokia  CEO Stephen Elop and insiders Satya Nadella and Tony Bates.Mulally, who has never denied his interest in the Microsoft job, told the Associated Press on Tuesday that he will remain at Ford at least this year. Two people close to the matter told Reuters that Mulally is no longer under consideration for the top job at Microsoft. ""Out of respect for the process and the potential candidates, we don't comment on individual names,"" a Microsoft spokesman said.The Ford CEO said he wanted to end the Microsoft speculation ""because I have no other plans to do anything other than serve Ford."" When the AP asked whether his comments should end concerns from investors about his exit, Mulally said: ""You don't have to worry about me leaving."" Ford spokesman Jay Cooney confirmed the comments. After news of the interview, Ford shares rose 1.3 percent in extended trade, while Microsoft shares fell 1.1 percent.Several prominent Microsoft investors had campaigned behind the scenes for Mulally to succeed Ballmer. But one source familiar with Microsoft's board's discussions said Mulally's candidacy raised questions about ""culture and leadership style"".Mulally's apparent interest in the job attracted considerable media attention that overshadowed Ford's product-related announcements, such as the roll-out of the new Mustang, something that frustrated Ford's board of directors, people familiar with the matter said.",2014-01-08,MSFT,"Tue Jan 7, 2014 | 8:13pm EST","UPDATE 3-Microsoft close to naming CEO, Ford's Mulally stays put",http://www.reuters.com//article/autos-ford-ceo-idUSL2N0KH2B320140108?type=companyNews,0.8698,0.052,0.864,0.084
18,"   By Bill Rigby and Christian Plumb | SEATTLE/NEW YORK  SEATTLE/NEW YORK Speculation over Microsoft Corp's succession plans refocused on internal choices on Wednesday, a day after the leading outside candidate, Ford Motor Co CEO Alan Mulally, took himself off the list of potential CEOs at the world's largest software maker.A source close to the company said no appointment was likely until the last week of January or in February. The source asked not be identified because they were not authorized to speak publicly about the process to select a successor to long-time CEO Steve Ballmer, who in August announced his plan to retire.In late January, many Microsoft executives will be focused on the company's earnings, which are scheduled to be released on January 23. Also, chairman Bill Gates, a key member of the search committee, will be at the World Economic Forum in Davos.For months, Microsoft watchers had pegged Mulally as the odds-on bet to succeed Ballmer as chief executive at the dominant producer of software for desktops and laptops, which has faltered in making the transition to the fast-growing mobile phone and tablet markets.But Mulally formally pulled out of the running on Tuesday, telling the Associated Press he would remain at Ford through 2014.It was unclear whether Mulally's withdrawal from consideration was his decision or Microsoft's. While the company's intentions remained a guessing game, internal candidates now seemed the obvious ones, especially in light of comments by Microsoft about the importance of tech know-how for the top job.Mulally appeared to be the front runner in the latter part of last year and seemed to be interested in the job, but Microsoft never made him an offer, suggesting that the prevailing mood on the company's board was that he was not right for the job, two sources familiar with the process said. The sources have also told Reuters that Microsoft is down to a ""handful"" of candidates, including insiders Satya Nadella, executive vice president of the Cloud & Enterprise group and Tony Bates, executive vice president of Business Development and Evangelism.Former Nokia CEO Stephen Elop, a Microsoft veteran before moving to Nokia, whose mobile phone business Microsoft bought last year, has also been cited as a top candidate, as have one or more outsiders from the tech industry.As a former Microsoft executive who will soon rejoin the company when the takeover is complete, Elop was mentioned as now ""front and center"" of the CEO race in a research note from FBR analyst Daniel Ives, who cited his ""previous Microsoft experience and demonstrable expertise in the mobile space."" Evercore analyst Kirk Materne saw it differently, naming Nadella and Bates as the leading internal candidates who ""could potentially institute organizational change at a more rapid pace given their insider status.""Microsoft shares, which have gained 36 percent over the past year, were down 1.2 percent, while Ford shares gained about the same amount.'DARK HORSE' IN THE RUNNING? Nomura's Rick Sherlund labeled Mulally's withdrawal as ""disappointing"" in a research note, echoing the sentiment of some other investors and analysts. Sherlund said it was unclear who the board would turn to, saying he viewed Bates and Nadella as capable, but ""more likely to take direction from Microsoft's board rather than redirect the board and take the company in a different direction as we prefer.""If the company does opt to go with an outsider, candidates could include Facebook Inc Chief Operator Officer Sheryl Sandberg, VMware Inc CEO Pat Gelsinger and Pivotal CEO Paul Maritz, Ives said.Sherlund agreed that Microsoft could still look at a ""dark horse"" outsider but noted that some tech sector candidates, including Maritz, may have already declined to take the job.In a blog post on the company's website in December, Microsoft lead independent director John Thompson emphasized the need for a CEO with good tech bona fides and ""an ability to lead a highly technical organization and work with top technical talent.""Thompson, who leads the four-member CEO search committee, said at the time he expected the panel to reach a decision ""in the early part of 2014.""(Additional reporting by Nadia Damouni; Editing by David Gregorio and Grant McCool)",2014-01-09,MSFT,"Thu Jan 9, 2014 | 5:51am EST",Microsoft succession speculation focuses on internal candidates,http://www.reuters.com//article/us-microsoft-ceo-idUSBREA070ZE20140109?type=companyNews,0.9855,0.008,0.925,0.066
19,"  PARIS Jan 12 French online music group Deezer is studying a commercial and industrial agreement with Korean electronics group Samsung Electronics Co Ltd, which might also take a stake in its capital, a French weekly said.Le Journal du Dimanche also reported that French video-sharing website Dailymotion, owned by French telecoms operator Orange, is in talks with software maker Microsoft about a stake in its capital.The two French firms were not immediately available for comment. Privately-held Deezer, created in 2006, says it has more than 12 million users worldwide and a catalog of 30 million songs, to which users can get free, unlimited access for 12 months. It also sells paying subscriptions, which offer ad-free, unlimited music streaming.The company is one of the main competitors of Swedish online music group Spotify, which in November raised 250 million dollars from private investors. Orange Chief Executive Stephane Richard said last month that Dailymotion was close to signing a partnership in the United States and was working on another in Asia to help it to take on market leader YouTube. Though he did not name the companies, Richard said the potential U.S. partner is ""a major player"" in the digital economy and described the Asian company as ""a significant regional operator"".Orange had been in talks with United States-based web portal Yahoo last year to sell a 75 percent stake in Dailymotion, but the deal foundered in May after France's industry minister slammed the idea of one of the country's most visible start-ups being ""devoured"" by Americans.",2014-01-12,MSFT,"Sun Jan 12, 2014 | 8:39am EST","Deezer in talks with Samsung, Dailymotion with Microsoft-paper",http://www.reuters.com//article/deezer-dailymotion-france-idUSL6N0KM0BL20140112?type=companyNews,0.8316,0.0,0.949,0.051
20,"   By Edwin Chan and Sven Nordenstam | SAN FRANCISCO/STOCKHOLM  SAN FRANCISCO/STOCKHOLM Microsoft Corp is considering Ericsson Chief Executive Hans Vestberg as a possible successor to outgoing CEO Steve Ballmer, Bloomberg reported, citing sources briefed on the software giant's executive search.The dynamic 48-year-old Swede fits the bill as a media-savvy technology fanatic, but his emergence as a leading candidate for the U.S. company will still come as a surprise to many on Wall Street.Vestberg, a former elite-level handball player, worked his way through the ranks at the world's largest mobile telecoms equipment maker, with stints in China, Brazil, Mexico and the United States en route to becoming chief financial officer before taking the top job in 2010.But he has struggled to convince investors that Ericsson can maintain its lead in mobile networks in the face of stiff competition from rivals such as China's Huawei.Since Vestberg took the helm, the company's shares have underperformed the sector. Though the share price has risen 19 percent, in line with Microsoft, that compares with a leap of nearly 60 percent for the Stoxx Europe 600 Technology Index over the same period and a 41 percent rise for Sweden's blue-chip index.Both Microsoft and Ericsson declined to comment on Bloomberg's report, though a source close to the U.S. company has said that no CEO appointment is likely until the last week of January at the earliest. Furthermore, Microsoft might prefer a candidate with more experience in consumer products as it tries to take the fight to market leaders Apple and Samsung in handsets and tablets after its purchase of Nokia's mobile phone business.Vestberg was in charge of Ericsson's exit from its handset joint venture with Sony two years ago, ending the company's association with consumer products.""I don't think it's very likely that they will choose Vestberg,"" said Bengt Nordstrom, head of Swedish telecoms consultancy Northstream. ""It's more logical that they will find a U.S. leader, from their network of owners, board members and experienced CEOs with a software, enterprise and media background. There's enough with talent and experience in the U.S. market.""LIMITED OPTIONS Since Microsoft's Ballmer announced his retirement plans last August, analysts have discussed potential candidates ranging from company insiders Satya Nadella and Tony Bates to several outsiders. But speculation refocused on internal choices this month after the leading external candidate, Ford Motor Co CEO Alan Mulally, took himself off the list.Sources familiar with the company have told Reuters that, with Mulally out of the running, the list of candidates able to run a globe-spanning software corporation struggling to expand into the mobile software and devices markets is thin.Analysts say that Microsoft may have to look at ""dark horse"" candidates, but noted that some widely touted executives in the technology sector, including Pivotal Inc CEO Paul Maritz, have already declined to take the job.In a blog post on Microsoft's website last month lead independent director John Thompson, who is spearheading the search, emphasized the need for a CEO with good technology credentials and ""an ability to lead a highly technical organization and work with top technical talent"".(Additional reporting by Olof Swahnberg and Simon Johnson; Editing by Eric Walsh and David Goodman)",2014-01-16,MSFT,"Thu Jan 16, 2014 | 6:49am EST",Microsoft considers Ericsson CEO for top job: report,http://www.reuters.com//article/us-microsoft-ceo-idUSBREA0F03220140116?type=companyNews,0.9587,0.026,0.906,0.067
